,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1910,301,4,178691_04_1110.jpg,http://memoria.bn.br/docreader/178691_04/1110
1,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1910,457,3,178691_04_3232.jpg,http://memoria.bn.br/docreader/178691_04/3232
2,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1910,576,7,178691_04_4906.jpg,http://memoria.bn.br/docreader/178691_04/4906
3,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,588,12,178691_04_5075.jpg,http://memoria.bn.br/docreader/178691_04/5075
4,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,595,7,178691_04_5158.jpg,http://memoria.bn.br/docreader/178691_04/5158
5,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,617,8,178691_04_5445.jpg,http://memoria.bn.br/docreader/178691_04/5445
6,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,625,10,178691_04_5555.jpg,http://memoria.bn.br/docreader/178691_04/5555
7,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,653,10,178691_04_5929.jpg,http://memoria.bn.br/docreader/178691_04/5929
8,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,679,5,178691_04_6268.jpg,http://memoria.bn.br/docreader/178691_04/6268
9,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,689,6,178691_04_6395.jpg,http://memoria.bn.br/docreader/178691_04/6395
10,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,693,5,178691_04_6448.jpg,http://memoria.bn.br/docreader/178691_04/6448
11,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,741,7,178691_04_7086.jpg,http://memoria.bn.br/docreader/178691_04/7086
12,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,864,5,178691_04_8758.jpg,http://memoria.bn.br/docreader/178691_04/8758
13,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,874,8,178691_04_8891.jpg,http://memoria.bn.br/docreader/178691_04/8891
14,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,885,5,178691_04_9040.jpg,http://memoria.bn.br/docreader/178691_04/9040
15,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,905,9,178691_04_9302.jpg,http://memoria.bn.br/docreader/178691_04/9302
16,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1911,929,8,178691_04_9659.jpg,http://memoria.bn.br/docreader/178691_04/9659
17,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,025,6,178691_04_10987.jpg,http://memoria.bn.br/docreader/178691_04/10987
18,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,037,11,178691_04_11172.jpg,http://memoria.bn.br/docreader/178691_04/11172
19,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,053,6,178691_04_11395.jpg,http://memoria.bn.br/docreader/178691_04/11395
20,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,095,3,178691_04_12020.jpg,http://memoria.bn.br/docreader/178691_04/12020
21,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,104,9,178691_04_12146.jpg,http://memoria.bn.br/docreader/178691_04/12146
22,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,110,8,178691_04_12241.jpg,http://memoria.bn.br/docreader/178691_04/12241
23,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,011,12,178691_04_12261.jpg,http://memoria.bn.br/docreader/178691_04/12261
24,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,012,5,178691_04_12274.jpg,http://memoria.bn.br/docreader/178691_04/12274
25,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,014,5,178691_04_12306.jpg,http://memoria.bn.br/docreader/178691_04/12306
26,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,017,12,178691_04_12357.jpg,http://memoria.bn.br/docreader/178691_04/12357
27,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1912,271,3,178691_04_14708.jpg,http://memoria.bn.br/docreader/178691_04/14708
28,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,392,2,178691_04_15987.jpg,http://memoria.bn.br/docreader/178691_04/15987
29,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,437,7,178691_04_16708.jpg,http://memoria.bn.br/docreader/178691_04/16708
30,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,463,10,178691_04_17131.jpg,http://memoria.bn.br/docreader/178691_04/17131
31,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,524,2,178691_04_18060.jpg,http://memoria.bn.br/docreader/178691_04/18060
32,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,555,3,178691_04_18549.jpg,http://memoria.bn.br/docreader/178691_04/18549
33,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,562,3,178691_04_18685.jpg,http://memoria.bn.br/docreader/178691_04/18685
34,"""honorio menelik""",2024-04-20,O Paiz (RJ) - 1910 a 1919,1913,575,4,178691_04_18938.jpg,http://memoria.bn.br/docreader/178691_04/18938
