,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""honorio menelik""",2024-04-19,Almanak Laemmert : Administrativo  Mercantil e Industrial (RJ) - 1891 a 1940,1903,0060,227,313394_22885.jpg,http://memoria.bn.br/docreader/313394/22885
1,"""honorio menelik""",2024-04-19,Almanak Laemmert : Administrativo  Mercantil e Industrial (RJ) - 1891 a 1940,1904,0061,432,313394_24719.jpg,http://memoria.bn.br/docreader/313394/24719
2,"""honorio menelik""",2024-04-19,Almanak Laemmert : Administrativo  Mercantil e Industrial (RJ) - 1891 a 1940,1906,0063,369,313394_28973.jpg,http://memoria.bn.br/docreader/313394/28973
3,"""honorio menelik""",2024-04-19,Almanak Laemmert : Administrativo  Mercantil e Industrial (RJ) - 1891 a 1940,1907,0064,231,313394_31358.jpg,http://memoria.bn.br/docreader/313394/31358
4,"""honorio menelik""",2024-04-19,Almanak Laemmert : Administrativo  Mercantil e Industrial (RJ) - 1891 a 1940,1910,0067,1990,313394_42704.jpg,http://memoria.bn.br/docreader/313394/42704
5,"""honorio menelik""",2024-04-19,Almanak Laemmert : Administrativo  Mercantil e Industrial (RJ) - 1891 a 1940,1918,0074,768,313394_69868.jpg,http://memoria.bn.br/docreader/313394/69868
