,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,162,7,129054_1405.jpg,http://memoria.bn.br/docreader/129054/1405
1,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,198,3,129054_1685.jpg,http://memoria.bn.br/docreader/129054/1685
2,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,199,3,129054_1693.jpg,http://memoria.bn.br/docreader/129054/1693
3,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,202,3,129054_1711.jpg,http://memoria.bn.br/docreader/129054/1711
4,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,203,2,129054_1718.jpg,http://memoria.bn.br/docreader/129054/1718
5,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,205,2,129054_1734.jpg,http://memoria.bn.br/docreader/129054/1734
6,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,229,2,129054_1944.jpg,http://memoria.bn.br/docreader/129054/1944
7,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,243,2,129054_2048.jpg,http://memoria.bn.br/docreader/129054/2048
8,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,253,2,129054_2128.jpg,http://memoria.bn.br/docreader/129054/2128
9,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,264,4,129054_2220.jpg,http://memoria.bn.br/docreader/129054/2220
10,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,310,3,129054_2553.jpg,http://memoria.bn.br/docreader/129054/2553
11,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,341,4,129054_2812.jpg,http://memoria.bn.br/docreader/129054/2812
12,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,346,6,129054_2854.jpg,http://memoria.bn.br/docreader/129054/2854
13,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1917,368A,6,129054_3096.jpg,http://memoria.bn.br/docreader/129054/3096
14,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1918,501,5,129054_4245.jpg,http://memoria.bn.br/docreader/129054/4245
15,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1918,534,2,129054_4530.jpg,http://memoria.bn.br/docreader/129054/4530
16,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,782A,5,129054_6161.jpg,http://memoria.bn.br/docreader/129054/6161
17,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,989,5,129054_7951.jpg,http://memoria.bn.br/docreader/129054/7951
18,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,006,4,129054_8104.jpg,http://memoria.bn.br/docreader/129054/8104
19,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,008,4,129054_8124.jpg,http://memoria.bn.br/docreader/129054/8124
20,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,009,3,129054_8133.jpg,http://memoria.bn.br/docreader/129054/8133
21,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,011,2,129054_8150.jpg,http://memoria.bn.br/docreader/129054/8150
22,"""centro civico sete de setembro""",2024-04-24,A Razão (RJ) - 1916 a 1921,1919,013,4,129054_8170.jpg,http://memoria.bn.br/docreader/129054/8170
