,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1915,175,1,236403_1337.jpg,http://memoria.bn.br/docreader/236403/1337
1,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1915,307,5,236403_1967.jpg,http://memoria.bn.br/docreader/236403/1967
2,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1916,002,4,236403_2276.jpg,http://memoria.bn.br/docreader/236403/2276
3,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1916,226,4,236403_3044.jpg,http://memoria.bn.br/docreader/236403/3044
4,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1916,229,4,236403_3060.jpg,http://memoria.bn.br/docreader/236403/3060
5,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1916,311,3,236403_3483.jpg,http://memoria.bn.br/docreader/236403/3483
6,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,007,5,236403_3769.jpg,http://memoria.bn.br/docreader/236403/3769
7,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,010,2,236403_3784.jpg,http://memoria.bn.br/docreader/236403/3784
8,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,140,3,236403_4530.jpg,http://memoria.bn.br/docreader/236403/4530
9,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,182,2,236403_4763.jpg,http://memoria.bn.br/docreader/236403/4763
10,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,182,5,236403_4766.jpg,http://memoria.bn.br/docreader/236403/4766
11,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,183,5,236403_4772.jpg,http://memoria.bn.br/docreader/236403/4772
12,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,269,5,236403_5206.jpg,http://memoria.bn.br/docreader/236403/5206
13,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,294,3,236403_5340.jpg,http://memoria.bn.br/docreader/236403/5340
14,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1917,219,2,236403_5449.jpg,http://memoria.bn.br/docreader/236403/5449
15,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1918,008,5,236403_5706.jpg,http://memoria.bn.br/docreader/236403/5706
16,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1918,095,5,236403_6152.jpg,http://memoria.bn.br/docreader/236403/6152
17,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1918,100,5,236403_6170.jpg,http://memoria.bn.br/docreader/236403/6170
18,"""centro civico sete de setembro""",2024-04-24,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1920,036,5,236403_8671.jpg,http://memoria.bn.br/docreader/236403/8671
