,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-04-24,A Lanterna : Jornal da Noite (RJ) - 1916,1916,002,5,211702_11.jpg,http://memoria.bn.br/docreader/211702/11
1,"""centro civico sete de setembro""",2024-04-24,A Lanterna : Jornal da Noite (RJ) - 1916,1916,016,4,211702_98.jpg,http://memoria.bn.br/docreader/211702/98
2,"""centro civico sete de setembro""",2024-04-24,A Lanterna : Jornal da Noite (RJ) - 1916,1916,017,3,211702_103.jpg,http://memoria.bn.br/docreader/211702/103
3,"""centro civico sete de setembro""",2024-04-24,A Lanterna : Jornal da Noite (RJ) - 1916,1916,017,4,211702_104.jpg,http://memoria.bn.br/docreader/211702/104
4,"""centro civico sete de setembro""",2024-04-24,A Lanterna : Jornal da Noite (RJ) - 1916,1916,020,2,211702_124.jpg,http://memoria.bn.br/docreader/211702/124
5,"""centro civico sete de setembro""",2024-04-24,A Lanterna : Jornal da Noite (RJ) - 1916,1916,022,4,211702_134.jpg,http://memoria.bn.br/docreader/211702/134
