,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-04-24,D. Quixote (RJ) - 1917 a 1926,1917,033,9,095648x_779.jpg,http://memoria.bn.br/docreader/095648x/779
1,"""centro civico sete de setembro""",2024-04-24,D. Quixote (RJ) - 1917 a 1926,1918,034,10,095648x_804.jpg,http://memoria.bn.br/docreader/095648x/804
