,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1911,0310,6,103730_04_28407.jpg,http://memoria.bn.br/docreader/103730_04/28407
1,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1911,354,4,103730_04_28793.jpg,http://memoria.bn.br/docreader/103730_04/28793
2,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,030,5,103730_04_29136.jpg,http://memoria.bn.br/docreader/103730_04/29136
3,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,042,7,103730_04_29238.jpg,http://memoria.bn.br/docreader/103730_04/29238
4,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,048,6,103730_04_29289.jpg,http://memoria.bn.br/docreader/103730_04/29289
5,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,074,5,103730_04_29506.jpg,http://memoria.bn.br/docreader/103730_04/29506
6,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,132,3,103730_04_30010.jpg,http://memoria.bn.br/docreader/103730_04/30010
7,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,135,3,103730_04_30042.jpg,http://memoria.bn.br/docreader/103730_04/30042
8,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,142,5,103730_04_30110.jpg,http://memoria.bn.br/docreader/103730_04/30110
9,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,0151,2,103730_04_30187.jpg,http://memoria.bn.br/docreader/103730_04/30187
10,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,179,5,103730_04_30458.jpg,http://memoria.bn.br/docreader/103730_04/30458
11,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,181,4,103730_04_30473.jpg,http://memoria.bn.br/docreader/103730_04/30473
12,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,182,5,103730_04_30484.jpg,http://memoria.bn.br/docreader/103730_04/30484
13,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,183,3,103730_04_30496.jpg,http://memoria.bn.br/docreader/103730_04/30496
14,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,184,4,103730_04_30505.jpg,http://memoria.bn.br/docreader/103730_04/30505
15,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,187,2,103730_04_30529.jpg,http://memoria.bn.br/docreader/103730_04/30529
16,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,193,4,103730_04_30591.jpg,http://memoria.bn.br/docreader/103730_04/30591
17,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,0196,8,103730_04_30621.jpg,http://memoria.bn.br/docreader/103730_04/30621
18,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,0196,5,103730_04_30632.jpg,http://memoria.bn.br/docreader/103730_04/30632
19,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,0197,9,103730_04_30688.jpg,http://memoria.bn.br/docreader/103730_04/30688
20,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,204,7,103730_04_30700.jpg,http://memoria.bn.br/docreader/103730_04/30700
21,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1912,229,6,103730_04_30963.jpg,http://memoria.bn.br/docreader/103730_04/30963
22,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1914,132,2,103730_04_31823.jpg,http://memoria.bn.br/docreader/103730_04/31823
23,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1914,150,10,103730_04_32001.jpg,http://memoria.bn.br/docreader/103730_04/32001
24,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1914,180,3,103730_04_32300.jpg,http://memoria.bn.br/docreader/103730_04/32300
25,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,032,4,103730_04_33969.jpg,http://memoria.bn.br/docreader/103730_04/33969
26,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,043,3,103730_04_34042.jpg,http://memoria.bn.br/docreader/103730_04/34042
27,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,119,5,103730_04_34580.jpg,http://memoria.bn.br/docreader/103730_04/34580
28,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,179,2,103730_04_35097.jpg,http://memoria.bn.br/docreader/103730_04/35097
29,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,210,6,103730_04_35365.jpg,http://memoria.bn.br/docreader/103730_04/35365
30,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,235,6,103730_04_35607.jpg,http://memoria.bn.br/docreader/103730_04/35607
31,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,239,6,103730_04_35639.jpg,http://memoria.bn.br/docreader/103730_04/35639
32,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,311,7,103730_04_36264.jpg,http://memoria.bn.br/docreader/103730_04/36264
33,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1915,358,3,103730_04_36668.jpg,http://memoria.bn.br/docreader/103730_04/36668
34,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,003,5,103730_04_36770.jpg,http://memoria.bn.br/docreader/103730_04/36770
35,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,005,1,103730_04_36782.jpg,http://memoria.bn.br/docreader/103730_04/36782
36,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,010,4,103730_04_36829.jpg,http://memoria.bn.br/docreader/103730_04/36829
37,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,041,1,103730_04_37094.jpg,http://memoria.bn.br/docreader/103730_04/37094
38,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,042,1,103730_04_37104.jpg,http://memoria.bn.br/docreader/103730_04/37104
39,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,042,2,103730_04_37105.jpg,http://memoria.bn.br/docreader/103730_04/37105
40,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,100,6,103730_04_37615.jpg,http://memoria.bn.br/docreader/103730_04/37615
41,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,144,4,103730_04_37985.jpg,http://memoria.bn.br/docreader/103730_04/37985
42,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,190,3,103730_04_38364.jpg,http://memoria.bn.br/docreader/103730_04/38364
43,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,207,2,103730_04_38507.jpg,http://memoria.bn.br/docreader/103730_04/38507
44,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,225,1,103730_04_38684.jpg,http://memoria.bn.br/docreader/103730_04/38684
45,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,272,4,103730_04_39077.jpg,http://memoria.bn.br/docreader/103730_04/39077
46,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,288,3,103730_04_39206.jpg,http://memoria.bn.br/docreader/103730_04/39206
47,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1916,324,3,103730_04_39500.jpg,http://memoria.bn.br/docreader/103730_04/39500
48,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,006,5,103730_04_39896.jpg,http://memoria.bn.br/docreader/103730_04/39896
49,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,048,2,103730_04_40243.jpg,http://memoria.bn.br/docreader/103730_04/40243
50,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,061,6,103730_04_40353.jpg,http://memoria.bn.br/docreader/103730_04/40353
51,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,113,4,103730_04_40797.jpg,http://memoria.bn.br/docreader/103730_04/40797
52,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,133,5,103730_04_40968.jpg,http://memoria.bn.br/docreader/103730_04/40968
53,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,143,2,103730_04_41047.jpg,http://memoria.bn.br/docreader/103730_04/41047
54,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,187,5,103730_04_41422.jpg,http://memoria.bn.br/docreader/103730_04/41422
55,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1917,216,4,103730_04_41689.jpg,http://memoria.bn.br/docreader/103730_04/41689
56,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1918,145,4,103730_04_44123.jpg,http://memoria.bn.br/docreader/103730_04/44123
57,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1918,159,2,103730_04_44239.jpg,http://memoria.bn.br/docreader/103730_04/44239
58,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1918,160,2,103730_04_44247.jpg,http://memoria.bn.br/docreader/103730_04/44247
59,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1918,161,4,103730_04_44257.jpg,http://memoria.bn.br/docreader/103730_04/44257
60,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1918,161,5,103730_04_44258.jpg,http://memoria.bn.br/docreader/103730_04/44258
61,"""centro civico sete de setembro""",2024-06-05,Gazeta de Noticias (RJ) - 1900 a 1919,1918,192,2,103730_04_44511.jpg,http://memoria.bn.br/docreader/103730_04/44511
