,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,024,4,720100_200.jpg,http://memoria.bn.br/docreader/720100/200
1,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,029,3,720100_239.jpg,http://memoria.bn.br/docreader/720100/239
2,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,034,2,720100_282.jpg,http://memoria.bn.br/docreader/720100/282
3,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,052,3,720100_431.jpg,http://memoria.bn.br/docreader/720100/431
4,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,075,5,720100_613.jpg,http://memoria.bn.br/docreader/720100/613
5,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,077,1,720100_629.jpg,http://memoria.bn.br/docreader/720100/629
6,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,078,2,720100_638.jpg,http://memoria.bn.br/docreader/720100/638
7,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,096,9,720100_797.jpg,http://memoria.bn.br/docreader/720100/797
8,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,102,1,720100_841.jpg,http://memoria.bn.br/docreader/720100/841
9,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,103,7,720100_855.jpg,http://memoria.bn.br/docreader/720100/855
10,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,103,8,720100_856.jpg,http://memoria.bn.br/docreader/720100/856
11,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,108,6,720100_898.jpg,http://memoria.bn.br/docreader/720100/898
12,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,120,4,720100_1004.jpg,http://memoria.bn.br/docreader/720100/1004
13,"""centro civico sete de setembro""",2024-06-05,A Epoca (RJ) - 1912 a 1919,1912,128,4,720100_1073.jpg,http://memoria.bn.br/docreader/720100/1073
