,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1909,582,1,111988_2170.jpg,http://memoria.bn.br/docreader/111988/2170
1,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1912,779,1,111988_2989.jpg,http://memoria.bn.br/docreader/111988/2989
2,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1912,793,1,111988_3485.jpg,http://memoria.bn.br/docreader/111988/3485
3,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1912,814,1,111988_3566.jpg,http://memoria.bn.br/docreader/111988/3566
4,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1912,853,2,111988_3722.jpg,http://memoria.bn.br/docreader/111988/3722
5,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1913,024,2,111988_4006.jpg,http://memoria.bn.br/docreader/111988/4006
6,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1913,058,1,111988_4137.jpg,http://memoria.bn.br/docreader/111988/4137
7,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1913,209,2,111988_4744.jpg,http://memoria.bn.br/docreader/111988/4744
8,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1914,329,1,111988_5253.jpg,http://memoria.bn.br/docreader/111988/5253
9,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1914,330,2,111988_5258.jpg,http://memoria.bn.br/docreader/111988/5258
10,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1914,396,1,111988_5528.jpg,http://memoria.bn.br/docreader/111988/5528
11,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1914,405,1,111988_5564.jpg,http://memoria.bn.br/docreader/111988/5564
12,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1915,905,5,111988_7047.jpg,http://memoria.bn.br/docreader/111988/7047
13,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,931,2,111988_7156.jpg,http://memoria.bn.br/docreader/111988/7156
14,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,933,4,111988_7166.jpg,http://memoria.bn.br/docreader/111988/7166
15,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,934,4,111988_7170.jpg,http://memoria.bn.br/docreader/111988/7170
16,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,938,3,111988_7185.jpg,http://memoria.bn.br/docreader/111988/7185
17,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,999,3,111988_7643.jpg,http://memoria.bn.br/docreader/111988/7643
18,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,013,1,111988_7750.jpg,http://memoria.bn.br/docreader/111988/7750
19,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,056,4,111988_8090.jpg,http://memoria.bn.br/docreader/111988/8090
20,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,058,5,111988_8107.jpg,http://memoria.bn.br/docreader/111988/8107
21,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,058,6,111988_8108.jpg,http://memoria.bn.br/docreader/111988/8108
22,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,059,6,111988_8116.jpg,http://memoria.bn.br/docreader/111988/8116
23,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,063,7,111988_8149.jpg,http://memoria.bn.br/docreader/111988/8149
24,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,064,5,111988_8157.jpg,http://memoria.bn.br/docreader/111988/8157
25,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,116,1,111988_8558.jpg,http://memoria.bn.br/docreader/111988/8558
26,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,118,5,111988_8580.jpg,http://memoria.bn.br/docreader/111988/8580
27,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,121,3,111988_8602.jpg,http://memoria.bn.br/docreader/111988/8602
28,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,131,5,111988_8680.jpg,http://memoria.bn.br/docreader/111988/8680
29,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,155,2,111988_8861.jpg,http://memoria.bn.br/docreader/111988/8861
30,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,157,5,111988_8880.jpg,http://memoria.bn.br/docreader/111988/8880
31,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,159,1,111988_8892.jpg,http://memoria.bn.br/docreader/111988/8892
32,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,166,2,111988_8947.jpg,http://memoria.bn.br/docreader/111988/8947
33,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,175,1,111988_9018.jpg,http://memoria.bn.br/docreader/111988/9018
34,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1916,186,5,111988_9098.jpg,http://memoria.bn.br/docreader/111988/9098
35,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,035,4,111988_9598.jpg,http://memoria.bn.br/docreader/111988/9598
36,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,088,2,111988_10010.jpg,http://memoria.bn.br/docreader/111988/10010
37,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,105,1,111988_10141.jpg,http://memoria.bn.br/docreader/111988/10141
38,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,113,2,111988_10200.jpg,http://memoria.bn.br/docreader/111988/10200
39,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,118,6,111988_10241.jpg,http://memoria.bn.br/docreader/111988/10241
40,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,123,3,111988_10278.jpg,http://memoria.bn.br/docreader/111988/10278
41,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,135,6,111988_10377.jpg,http://memoria.bn.br/docreader/111988/10377
42,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,144,5,111988_10444.jpg,http://memoria.bn.br/docreader/111988/10444
43,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,152,5,111988_10508.jpg,http://memoria.bn.br/docreader/111988/10508
44,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,157,2,111988_10541.jpg,http://memoria.bn.br/docreader/111988/10541
45,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,159,4,111988_10559.jpg,http://memoria.bn.br/docreader/111988/10559
46,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,160,4,111988_10567.jpg,http://memoria.bn.br/docreader/111988/10567
47,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,161,2,111988_10573.jpg,http://memoria.bn.br/docreader/111988/10573
48,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,162,4,111988_10583.jpg,http://memoria.bn.br/docreader/111988/10583
49,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,166,3,111988_10614.jpg,http://memoria.bn.br/docreader/111988/10614
50,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,169,5,111988_10636.jpg,http://memoria.bn.br/docreader/111988/10636
51,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,177,6,111988_10701.jpg,http://memoria.bn.br/docreader/111988/10701
52,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,185,4,111988_10763.jpg,http://memoria.bn.br/docreader/111988/10763
53,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,192,5,111988_10820.jpg,http://memoria.bn.br/docreader/111988/10820
54,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,198,5,111988_10866.jpg,http://memoria.bn.br/docreader/111988/10866
55,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,202,5,111988_10898.jpg,http://memoria.bn.br/docreader/111988/10898
56,"""centro civico sete de setembro""",2024-06-05,Jornal do Commercio Edição da Tarde (RJ) - 1909 a 1922,1917,207,7,111988_10940.jpg,http://memoria.bn.br/docreader/111988/10940
