,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1921,546,3,NA,http://memoria.bn.br/docreader/100439_06/1519
1,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1921,612,1,NA,http://memoria.bn.br/docreader/100439_06/1781
2,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1921,658,1,NA,http://memoria.bn.br/docreader/100439_06/1965
3,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1921,787,1,NA,http://memoria.bn.br/docreader/100439_06/2485
4,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1922,012,1,NA,http://memoria.bn.br/docreader/100439_06/3395
5,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1922,021,1,NA,http://memoria.bn.br/docreader/100439_06/3431
6,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1922,096,2,NA,http://memoria.bn.br/docreader/100439_06/3750
7,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1922,097,4,NA,http://memoria.bn.br/docreader/100439_06/3756
8,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1923,346,2,NA,http://memoria.bn.br/docreader/100439_06/4788
9,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1923,347,1,NA,http://memoria.bn.br/docreader/100439_06/4791
10,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1923,365,2,NA,http://memoria.bn.br/docreader/100439_06/4864
11,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1924,740,1,NA,http://memoria.bn.br/docreader/100439_06/6449
12,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1925,811,2,NA,http://memoria.bn.br/docreader/100439_06/6744
13,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1925,814,2,NA,http://memoria.bn.br/docreader/100439_06/6756
14,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1926,127,2,NA,http://memoria.bn.br/docreader/100439_06/7996
15,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1926,351,1,NA,http://memoria.bn.br/docreader/100439_06/8915
16,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,488,1,NA,http://memoria.bn.br/docreader/100439_06/9487
17,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,524,1,NA,http://memoria.bn.br/docreader/100439_06/9655
18,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,525,2,NA,http://memoria.bn.br/docreader/100439_06/9660
19,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,526,1,NA,http://memoria.bn.br/docreader/100439_06/9663
20,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,567,1,NA,http://memoria.bn.br/docreader/100439_06/9829
21,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,645,1,NA,http://memoria.bn.br/docreader/100439_06/10169
22,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,647,2,NA,http://memoria.bn.br/docreader/100439_06/10178
23,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,648,2,NA,http://memoria.bn.br/docreader/100439_06/10182
24,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1927,710,1,NA,http://memoria.bn.br/docreader/100439_06/10449
25,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1928,849,1,NA,http://memoria.bn.br/docreader/100439_06/11029
26,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1928,878,1,NA,http://memoria.bn.br/docreader/100439_06/11145
27,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1928,896,1,NA,http://memoria.bn.br/docreader/100439_06/11217
28,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1928,897,1,NA,http://memoria.bn.br/docreader/100439_06/11221
29,"""conego olympio de castro""",2021-11-22,O Fluminense (RJ) - 1920 a 1929,1928,910,5,NA,http://memoria.bn.br/docreader/100439_06/11279
