,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1925,006,5,829706_873.jpg,http://memoria.bn.br/docreader/829706/873
1,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1925,027,3,829706_997.jpg,http://memoria.bn.br/docreader/829706/997
2,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1925,034,2,829706_1038.jpg,http://memoria.bn.br/docreader/829706/1038
3,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1925,035,4,829706_1046.jpg,http://memoria.bn.br/docreader/829706/1046
4,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1925,052,4,829706_1150.jpg,http://memoria.bn.br/docreader/829706/1150
5,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1928,004,2,829706_1184.jpg,http://memoria.bn.br/docreader/829706/1184
6,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1928,014,2,829706_1264.jpg,http://memoria.bn.br/docreader/829706/1264
7,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1928,044,4,829706_1506.jpg,http://memoria.bn.br/docreader/829706/1506
8,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1928,049,7,829706_1549.jpg,http://memoria.bn.br/docreader/829706/1549
9,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1928,050,1,829706_1551.jpg,http://memoria.bn.br/docreader/829706/1551
10,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1929,012,4,829706_1675.jpg,http://memoria.bn.br/docreader/829706/1675
11,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1930,005,7,829706_2056.jpg,http://memoria.bn.br/docreader/829706/2056
12,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1930,015,6,829706_2135.jpg,http://memoria.bn.br/docreader/829706/2135
13,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1930,037,4,829706_2310.jpg,http://memoria.bn.br/docreader/829706/2310
14,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1930,038,2,829706_2316.jpg,http://memoria.bn.br/docreader/829706/2316
15,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1930,038,8,829706_2322.jpg,http://memoria.bn.br/docreader/829706/2322
16,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1930,039,4,829706_2326.jpg,http://memoria.bn.br/docreader/829706/2326
17,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1931,004,2,829706_2462.jpg,http://memoria.bn.br/docreader/829706/2462
18,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1931,022,2,829706_2583.jpg,http://memoria.bn.br/docreader/829706/2583
19,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1932,022,3,829706_2900.jpg,http://memoria.bn.br/docreader/829706/2900
20,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1935,004,6,829706_3571.jpg,http://memoria.bn.br/docreader/829706/3571
21,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1935,037,4,829706_3769.jpg,http://memoria.bn.br/docreader/829706/3769
22,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1935,041,4,829706_3793.jpg,http://memoria.bn.br/docreader/829706/3793
23,"""conego olympio de castro""",2021-11-22,A Cruz : Orgão da Parochia de S. João Baptista (RJ) - 1919 a 1923,1936,027,2,829706_4025.jpg,http://memoria.bn.br/docreader/829706/4025
