,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,763,7,089842_04_403.jpg,http://memoria.bn.br/docreader/089842_04/403
1,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,764,9,089842_04_421.jpg,http://memoria.bn.br/docreader/089842_04/421
2,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,801,10,089842_04_1029.jpg,http://memoria.bn.br/docreader/089842_04/1029
3,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,804,9,089842_04_1088.jpg,http://memoria.bn.br/docreader/089842_04/1088
4,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,814,6,089842_04_1245.jpg,http://memoria.bn.br/docreader/089842_04/1245
5,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,828,10,089842_04_1481.jpg,http://memoria.bn.br/docreader/089842_04/1481
6,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,834,1,089842_04_1596.jpg,http://memoria.bn.br/docreader/089842_04/1596
7,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,834,3,089842_04_1598.jpg,http://memoria.bn.br/docreader/089842_04/1598
8,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,837,10,089842_04_1653.jpg,http://memoria.bn.br/docreader/089842_04/1653
9,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,846,9,089842_04_1800.jpg,http://memoria.bn.br/docreader/089842_04/1800
10,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,863,9,089842_04_2092.jpg,http://memoria.bn.br/docreader/089842_04/2092
11,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,870,8,089842_04_2197.jpg,http://memoria.bn.br/docreader/089842_04/2197
12,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,879,10,089842_04_2359.jpg,http://memoria.bn.br/docreader/089842_04/2359
13,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,889,3,089842_04_2524.jpg,http://memoria.bn.br/docreader/089842_04/2524
14,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,928,8,089842_04_3234.jpg,http://memoria.bn.br/docreader/089842_04/3234
15,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,947,6,089842_04_3584.jpg,http://memoria.bn.br/docreader/089842_04/3584
16,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,957,9,089842_04_3759.jpg,http://memoria.bn.br/docreader/089842_04/3759
17,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,967,13,089842_04_3919.jpg,http://memoria.bn.br/docreader/089842_04/3919
18,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,970,11,089842_04_3977.jpg,http://memoria.bn.br/docreader/089842_04/3977
19,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,978,11,089842_04_4117.jpg,http://memoria.bn.br/docreader/089842_04/4117
20,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1930,987,9,089842_04_4255.jpg,http://memoria.bn.br/docreader/089842_04/4255
21,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1931,067,8,089842_04_5490.jpg,http://memoria.bn.br/docreader/089842_04/5490
22,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1931,077,9,089842_04_5661.jpg,http://memoria.bn.br/docreader/089842_04/5661
23,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1931,080,8,089842_04_5700.jpg,http://memoria.bn.br/docreader/089842_04/5700
24,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1931,088,7,089842_04_5843.jpg,http://memoria.bn.br/docreader/089842_04/5843
25,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1936 a 1939,1931,131,5,089842_04_6463.jpg,http://memoria.bn.br/docreader/089842_04/6463
