,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,A Revista (RJ) - 1919 a 1923,1921,03_0026,4,216658_1381.jpg,http://memoria.bn.br/docreader/216658/1381
1,"""conego olympio de castro""",2021-11-22,A Revista (RJ) - 1919 a 1923,1921,03_0026,7,216658_1384.jpg,http://memoria.bn.br/docreader/216658/1384
2,"""conego olympio de castro""",2021-11-22,A Revista (RJ) - 1919 a 1923,1921,03_0028,18,216658_1423.jpg,http://memoria.bn.br/docreader/216658/1423
3,"""conego olympio de castro""",2021-11-22,A Revista (RJ) - 1919 a 1923,1921,03_0030,23,216658_1521.jpg,http://memoria.bn.br/docreader/216658/1521
4,"""conego olympio de castro""",2021-11-22,A Revista (RJ) - 1919 a 1923,1921,34,12,216658_1708.jpg,http://memoria.bn.br/docreader/216658/1708
5,"""conego olympio de castro""",2021-11-22,A Revista (RJ) - 1919 a 1923,1921,40,55,216658_1977.jpg,http://memoria.bn.br/docreader/216658/1977
