,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,018,7,NA,http://memoria.bn.br/docreader/364568_12/413
1,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,034,7,NA,http://memoria.bn.br/docreader/364568_12/735
2,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,035,12,NA,http://memoria.bn.br/docreader/364568_12/758
3,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,057,8,NA,http://memoria.bn.br/docreader/364568_12/1186
4,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,113,5,NA,http://memoria.bn.br/docreader/364568_12/2469
5,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,117,10,NA,http://memoria.bn.br/docreader/364568_12/2564
6,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,118,18,NA,http://memoria.bn.br/docreader/364568_12/2592
7,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,119,11,NA,http://memoria.bn.br/docreader/364568_12/2625
8,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,122,10,NA,http://memoria.bn.br/docreader/364568_12/2694
9,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,123,9,NA,http://memoria.bn.br/docreader/364568_12/2711
10,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,126,9,NA,http://memoria.bn.br/docreader/364568_12/2797
11,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,127,11,NA,http://memoria.bn.br/docreader/364568_12/2817
12,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,128,9,NA,http://memoria.bn.br/docreader/364568_12/2839
13,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,129,10,NA,http://memoria.bn.br/docreader/364568_12/2860
14,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,157,7,NA,http://memoria.bn.br/docreader/364568_12/3619
15,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,165,10,NA,http://memoria.bn.br/docreader/364568_12/3820
16,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,166,18,NA,http://memoria.bn.br/docreader/364568_12/3850
17,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,171,13,NA,http://memoria.bn.br/docreader/364568_12/3987
18,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1930 a 1939,1930,191,10,NA,http://memoria.bn.br/docreader/364568_12/4614
