,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0185,10,NA,http://memoria.bn.br/docreader/221961_01/114
1,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0190,4,NA,http://memoria.bn.br/docreader/221961_01/158
2,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0192,4,NA,http://memoria.bn.br/docreader/221961_01/180
3,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0223,4,NA,http://memoria.bn.br/docreader/221961_01/508
4,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0232,4,NA,http://memoria.bn.br/docreader/221961_01/605
5,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0237,4,NA,http://memoria.bn.br/docreader/221961_01/657
6,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,085,4,NA,http://memoria.bn.br/docreader/221961_01/1226
7,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,089,4,NA,http://memoria.bn.br/docreader/221961_01/1274
8,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,092,4,NA,http://memoria.bn.br/docreader/221961_01/1304
9,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,096,4,NA,http://memoria.bn.br/docreader/221961_01/1353
10,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,134,4,NA,http://memoria.bn.br/docreader/221961_01/1754
11,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,136,2,NA,http://memoria.bn.br/docreader/221961_01/1772
12,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,144,4,NA,http://memoria.bn.br/docreader/221961_01/1860
13,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,155,4,NA,http://memoria.bn.br/docreader/221961_01/1972
14,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,156,4,NA,http://memoria.bn.br/docreader/221961_01/1983
15,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,158,4,NA,http://memoria.bn.br/docreader/221961_01/2003
16,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,164,2,NA,http://memoria.bn.br/docreader/221961_01/2061
17,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,164,4,NA,http://memoria.bn.br/docreader/221961_01/2063
18,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0185,10,NA,http://memoria.bn.br/docreader/221961_01/2291
19,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0190,4,NA,http://memoria.bn.br/docreader/221961_01/2335
20,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0192,4,NA,http://memoria.bn.br/docreader/221961_01/2357
21,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0209,4,NA,http://memoria.bn.br/docreader/221961_01/2543
22,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0223,4,NA,http://memoria.bn.br/docreader/221961_01/2683
23,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0232,4,NA,http://memoria.bn.br/docreader/221961_01/2780
24,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0237,4,NA,http://memoria.bn.br/docreader/221961_01/2831
25,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0247,2,NA,http://memoria.bn.br/docreader/221961_01/2935
26,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0247,4,NA,http://memoria.bn.br/docreader/221961_01/2937
27,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,0248,8,NA,http://memoria.bn.br/docreader/221961_01/2952
28,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,290,4,NA,http://memoria.bn.br/docreader/221961_01/3381
29,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,323,3,NA,http://memoria.bn.br/docreader/221961_01/3712
30,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1930,380,11,NA,http://memoria.bn.br/docreader/221961_01/4369
31,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1931,409,7,NA,http://memoria.bn.br/docreader/221961_01/4702
32,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1931,426,7,NA,http://memoria.bn.br/docreader/221961_01/4962
33,"""conego olympio de castro""",2021-11-22,Diario da Noite (RJ) - 1930 a 1939,1931,457,4,NA,http://memoria.bn.br/docreader/221961_01/5454
