,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1920,162,4,348970_02_1489.jpg,http://memoria.bn.br/docreader/348970_02/1489
1,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1922,816,8,348970_02_6486.jpg,http://memoria.bn.br/docreader/348970_02/6486
2,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1923,000,4,348970_02_8406.jpg,http://memoria.bn.br/docreader/348970_02/8406
3,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1923,061,7,348970_02_8808.jpg,http://memoria.bn.br/docreader/348970_02/8808
4,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1923,091,2,348970_02_8997.jpg,http://memoria.bn.br/docreader/348970_02/8997
5,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1923,154,4,348970_02_9416.jpg,http://memoria.bn.br/docreader/348970_02/9416
6,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1923,262,6,348970_02_10096.jpg,http://memoria.bn.br/docreader/348970_02/10096
7,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,429,7,348970_02_11236.jpg,http://memoria.bn.br/docreader/348970_02/11236
8,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,447,6,348970_02_11351.jpg,http://memoria.bn.br/docreader/348970_02/11351
9,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,455,6,348970_02_11395.jpg,http://memoria.bn.br/docreader/348970_02/11395
10,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,484,2,348970_02_11579.jpg,http://memoria.bn.br/docreader/348970_02/11579
11,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,533,6,348970_02_11946.jpg,http://memoria.bn.br/docreader/348970_02/11946
12,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,535,6,348970_02_11960.jpg,http://memoria.bn.br/docreader/348970_02/11960
13,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,559,8,348970_02_12132.jpg,http://memoria.bn.br/docreader/348970_02/12132
14,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,607,3,348970_02_12459.jpg,http://memoria.bn.br/docreader/348970_02/12459
15,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,614,3,348970_02_12512.jpg,http://memoria.bn.br/docreader/348970_02/12512
16,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,645,6,348970_02_12736.jpg,http://memoria.bn.br/docreader/348970_02/12736
17,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,696,10,348970_02_13205.jpg,http://memoria.bn.br/docreader/348970_02/13205
18,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1924,697,8,348970_02_13213.jpg,http://memoria.bn.br/docreader/348970_02/13213
19,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1925,721,9,348970_02_13427.jpg,http://memoria.bn.br/docreader/348970_02/13427
20,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1925,739,6,348970_02_13590.jpg,http://memoria.bn.br/docreader/348970_02/13590
21,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1925,797,8,348970_02_14073.jpg,http://memoria.bn.br/docreader/348970_02/14073
22,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1925,838,1,348970_02_14369.jpg,http://memoria.bn.br/docreader/348970_02/14369
23,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1925,900,6,348970_02_14814.jpg,http://memoria.bn.br/docreader/348970_02/14814
24,"""conego olympio de castro""",2021-11-22,A Noite (RJ) - 1920 a 1929,1925,063,1,348970_02_16149.jpg,http://memoria.bn.br/docreader/348970_02/16149
