,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1920,085,4,236403_8952.jpg,http://memoria.bn.br/docreader/236403/8952
1,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1923,132,4,236403_12219.jpg,http://memoria.bn.br/docreader/236403/12219
2,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1923,0141,1,236403_12244.jpg,http://memoria.bn.br/docreader/236403/12244
3,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1924,342,4,236403_12649.jpg,http://memoria.bn.br/docreader/236403/12649
4,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1924,071,3,236403_12844.jpg,http://memoria.bn.br/docreader/236403/12844
5,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1926,015,3,236403_13046.jpg,http://memoria.bn.br/docreader/236403/13046
6,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,096,2,236403_13457.jpg,http://memoria.bn.br/docreader/236403/13457
7,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,096,5,236403_13460.jpg,http://memoria.bn.br/docreader/236403/13460
8,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,098,5,236403_13472.jpg,http://memoria.bn.br/docreader/236403/13472
9,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,151,2,236403_13739.jpg,http://memoria.bn.br/docreader/236403/13739
10,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,168,2,236403_13811.jpg,http://memoria.bn.br/docreader/236403/13811
11,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,174,2,236403_13847.jpg,http://memoria.bn.br/docreader/236403/13847
12,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,181,3,236403_13872.jpg,http://memoria.bn.br/docreader/236403/13872
13,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,195,2,236403_13931.jpg,http://memoria.bn.br/docreader/236403/13931
14,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,268,2,236403_14291.jpg,http://memoria.bn.br/docreader/236403/14291
15,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,286,2,236403_14387.jpg,http://memoria.bn.br/docreader/236403/14387
16,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,296,6,236403_14433.jpg,http://memoria.bn.br/docreader/236403/14433
17,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,304,3,236403_14466.jpg,http://memoria.bn.br/docreader/236403/14466
18,"""conego olympio de castro""",2021-11-22,A Rua : Semanario Illustrado (RJ) - 1910 a 1927,1927,306,3,236403_14478.jpg,http://memoria.bn.br/docreader/236403/14478
