,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1911,643,7,089842_02_5547.jpg,http://memoria.bn.br/docreader/089842_02/5547
1,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1915,147,3,089842_02_26246.jpg,http://memoria.bn.br/docreader/089842_02/26246
2,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1915,148,6,089842_02_26263.jpg,http://memoria.bn.br/docreader/089842_02/26263
3,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1919,377,12,089842_02_39193.jpg,http://memoria.bn.br/docreader/089842_02/39193
4,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1919,522,8,089842_02_41033.jpg,http://memoria.bn.br/docreader/089842_02/41033
5,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1919,523,6,089842_02_41045.jpg,http://memoria.bn.br/docreader/089842_02/41045
6,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1919,524,7,089842_02_41058.jpg,http://memoria.bn.br/docreader/089842_02/41058
7,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1919,531,7,089842_02_41150.jpg,http://memoria.bn.br/docreader/089842_02/41150
8,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1910 a 1919,1919,554,5,089842_02_41462.jpg,http://memoria.bn.br/docreader/089842_02/41462
