,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,010,5,093718_01_125.jpg,http://memoria.bn.br/docreader/093718_01/125
1,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,011,2,093718_01_138.jpg,http://memoria.bn.br/docreader/093718_01/138
2,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,016,4,093718_01_212.jpg,http://memoria.bn.br/docreader/093718_01/212
3,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,0032,14,093718_01_470.jpg,http://memoria.bn.br/docreader/093718_01/470
4,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,034,13,093718_01_501.jpg,http://memoria.bn.br/docreader/093718_01/501
5,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,053,4,093718_01_796.jpg,http://memoria.bn.br/docreader/093718_01/796
6,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,060,13,093718_01_925.jpg,http://memoria.bn.br/docreader/093718_01/925
7,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,094,12,093718_01_1508.jpg,http://memoria.bn.br/docreader/093718_01/1508
8,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,104,12,093718_01_1652.jpg,http://memoria.bn.br/docreader/093718_01/1652
9,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,105,6,093718_01_1662.jpg,http://memoria.bn.br/docreader/093718_01/1662
10,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,128,15,093718_01_2022.jpg,http://memoria.bn.br/docreader/093718_01/2022
11,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,129,14,093718_01_2037.jpg,http://memoria.bn.br/docreader/093718_01/2037
12,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1930,131,6,093718_01_2061.jpg,http://memoria.bn.br/docreader/093718_01/2061
13,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1931,218,3,093718_01_3448.jpg,http://memoria.bn.br/docreader/093718_01/3448
14,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1931,221,6,093718_01_3499.jpg,http://memoria.bn.br/docreader/093718_01/3499
15,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1931,243,2,093718_01_3839.jpg,http://memoria.bn.br/docreader/093718_01/3839
16,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1931,318,2,093718_01_5040.jpg,http://memoria.bn.br/docreader/093718_01/5040
17,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1931,349,5,093718_01_5500.jpg,http://memoria.bn.br/docreader/093718_01/5500
18,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1931,506,14,093718_01_7716.jpg,http://memoria.bn.br/docreader/093718_01/7716
19,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1932,615,3,093718_01_9052.jpg,http://memoria.bn.br/docreader/093718_01/9052
20,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1932,637,8,093718_01_9312.jpg,http://memoria.bn.br/docreader/093718_01/9312
21,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1932,691,3,093718_01_9987.jpg,http://memoria.bn.br/docreader/093718_01/9987
22,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1932,692,3,093718_01_9999.jpg,http://memoria.bn.br/docreader/093718_01/9999
23,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1932,831,8,093718_01_11745.jpg,http://memoria.bn.br/docreader/093718_01/11745
24,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,933,5,093718_01_13062.jpg,http://memoria.bn.br/docreader/093718_01/13062
25,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,935,1,093718_01_13088.jpg,http://memoria.bn.br/docreader/093718_01/13088
26,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,937,8,093718_01_13119.jpg,http://memoria.bn.br/docreader/093718_01/13119
27,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,942,4,093718_01_13181.jpg,http://memoria.bn.br/docreader/093718_01/13181
28,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,017,4,093718_01_14119.jpg,http://memoria.bn.br/docreader/093718_01/14119
29,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,019,4,093718_01_14149.jpg,http://memoria.bn.br/docreader/093718_01/14149
30,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,027,4,093718_01_14251.jpg,http://memoria.bn.br/docreader/093718_01/14251
31,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,034,4,093718_01_14341.jpg,http://memoria.bn.br/docreader/093718_01/14341
32,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,050,10,093718_01_14563.jpg,http://memoria.bn.br/docreader/093718_01/14563
33,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,055,5,093718_01_14613.jpg,http://memoria.bn.br/docreader/093718_01/14613
34,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,081,10,093718_01_14980.jpg,http://memoria.bn.br/docreader/093718_01/14980
35,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,086,4,093718_01_15082.jpg,http://memoria.bn.br/docreader/093718_01/15082
36,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,087,4,093718_01_15094.jpg,http://memoria.bn.br/docreader/093718_01/15094
37,"""conego olympio de castro""",2021-11-22,Diario de Noticias (RJ) - 1930 a 1939,1933,090,4,093718_01_15130.jpg,http://memoria.bn.br/docreader/093718_01/15130
