,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1917,113,6,178691_04_36849.jpg,http://memoria.bn.br/docreader/178691_04/36849
1,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1917,114,6,178691_04_36861.jpg,http://memoria.bn.br/docreader/178691_04/36861
2,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1917,121,6,178691_04_36945.jpg,http://memoria.bn.br/docreader/178691_04/36945
3,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1919,778,5,178691_04_44521.jpg,http://memoria.bn.br/docreader/178691_04/44521
4,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1919,778,11,178691_04_44527.jpg,http://memoria.bn.br/docreader/178691_04/44527
5,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1919,786,8,178691_04_44630.jpg,http://memoria.bn.br/docreader/178691_04/44630
6,"""conego olympio de castro""",2021-11-22,O Paiz (RJ) - 1910 a 1919,1919,859,10,178691_04_45534.jpg,http://memoria.bn.br/docreader/178691_04/45534
