,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1922,132A,3,NA,http://memoria.bn.br/docreader/364568_11/42282
1,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1922,171,3,NA,http://memoria.bn.br/docreader/364568_11/43000
2,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,019,5,NA,http://memoria.bn.br/docreader/364568_11/7279
3,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,036,6,NA,http://memoria.bn.br/docreader/364568_11/7578
4,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,044,13,NA,http://memoria.bn.br/docreader/364568_11/7731
5,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,050,13,NA,http://memoria.bn.br/docreader/364568_11/7835
6,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,051,13,NA,http://memoria.bn.br/docreader/364568_11/7855
7,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,057,14,NA,http://memoria.bn.br/docreader/364568_11/7964
8,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,066,6,NA,http://memoria.bn.br/docreader/364568_11/8136
9,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,067,4,NA,http://memoria.bn.br/docreader/364568_11/8152
10,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,071,12,NA,http://memoria.bn.br/docreader/364568_11/8232
11,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,081,6,NA,http://memoria.bn.br/docreader/364568_11/8424
12,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,086,4,NA,http://memoria.bn.br/docreader/364568_11/8522
13,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,122,8,NA,http://memoria.bn.br/docreader/364568_11/9202
14,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,133,7,NA,http://memoria.bn.br/docreader/364568_11/9413
15,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,134,6,NA,http://memoria.bn.br/docreader/364568_11/9430
16,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,149,6,NA,http://memoria.bn.br/docreader/364568_11/9693
17,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,171,6,NA,http://memoria.bn.br/docreader/364568_11/10105
18,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,173,2,NA,http://memoria.bn.br/docreader/364568_11/10145
19,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,279,6,NA,http://memoria.bn.br/docreader/364568_11/12067
20,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1923,331,5,NA,http://memoria.bn.br/docreader/364568_11/13016
21,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,028,5,NA,http://memoria.bn.br/docreader/364568_11/14172
22,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,058,7,NA,http://memoria.bn.br/docreader/364568_11/14726
23,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,065,7,NA,http://memoria.bn.br/docreader/364568_11/14866
24,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,076,7,NA,http://memoria.bn.br/docreader/364568_11/15066
25,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,079,7,NA,http://memoria.bn.br/docreader/364568_11/15132
26,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,120,8,NA,http://memoria.bn.br/docreader/364568_11/16033
27,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,140,8,NA,http://memoria.bn.br/docreader/364568_11/16385
28,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,159,10,NA,http://memoria.bn.br/docreader/364568_11/16903
29,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,161,8,NA,http://memoria.bn.br/docreader/364568_11/16953
30,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,173,9,NA,http://memoria.bn.br/docreader/364568_11/17244
31,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,204,5,NA,http://memoria.bn.br/docreader/364568_11/18032
32,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,253,10,NA,http://memoria.bn.br/docreader/364568_11/19271
33,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,268,8,NA,http://memoria.bn.br/docreader/364568_11/19627
34,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,271,9,NA,http://memoria.bn.br/docreader/364568_11/19698
35,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,284,9,NA,http://memoria.bn.br/docreader/364568_11/19972
36,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,354,4,NA,http://memoria.bn.br/docreader/364568_11/21471
37,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1926,362,6,NA,http://memoria.bn.br/docreader/364568_11/21669
38,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,028,3,NA,http://memoria.bn.br/docreader/364568_11/22264
39,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,045,1,NA,http://memoria.bn.br/docreader/364568_11/22598
40,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,051,6,NA,http://memoria.bn.br/docreader/364568_11/22713
41,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,060,12,NA,http://memoria.bn.br/docreader/364568_11/22884
42,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,061,5,NA,http://memoria.bn.br/docreader/364568_11/22897
43,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,061,11,NA,http://memoria.bn.br/docreader/364568_11/22903
44,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,068,14,NA,http://memoria.bn.br/docreader/364568_11/23043
45,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,070,8,NA,http://memoria.bn.br/docreader/364568_11/23079
46,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1927,109,9,NA,http://memoria.bn.br/docreader/364568_11/23826
47,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1928,010,8,NA,http://memoria.bn.br/docreader/364568_11/24297
48,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1928,023,5,NA,http://memoria.bn.br/docreader/364568_11/24606
49,"""conego olympio de castro""",2021-11-22,Jornal do Commercio (RJ) - 1920 a 1929,1928,023,6,NA,http://memoria.bn.br/docreader/364568_11/24607
