,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,699,3,089842_03_1084.jpg,http://memoria.bn.br/docreader/089842_03/1084
1,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,701,5,089842_03_1108.jpg,http://memoria.bn.br/docreader/089842_03/1108
2,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,705,4,089842_03_1157.jpg,http://memoria.bn.br/docreader/089842_03/1157
3,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,706,8,089842_03_1177.jpg,http://memoria.bn.br/docreader/089842_03/1177
4,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,743,3,089842_03_1660.jpg,http://memoria.bn.br/docreader/089842_03/1660
5,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,818,7,089842_03_2626.jpg,http://memoria.bn.br/docreader/089842_03/2626
6,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,885,8,089842_03_3477.jpg,http://memoria.bn.br/docreader/089842_03/3477
7,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,886,7,089842_03_3490.jpg,http://memoria.bn.br/docreader/089842_03/3490
8,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,887,7,089842_03_3506.jpg,http://memoria.bn.br/docreader/089842_03/3506
9,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,892,7,089842_03_3568.jpg,http://memoria.bn.br/docreader/089842_03/3568
10,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,893,7,089842_03_3580.jpg,http://memoria.bn.br/docreader/089842_03/3580
11,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,894,6,089842_03_3595.jpg,http://memoria.bn.br/docreader/089842_03/3595
12,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,930,4,089842_03_4051.jpg,http://memoria.bn.br/docreader/089842_03/4051
13,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1920,975,6,089842_03_4619.jpg,http://memoria.bn.br/docreader/089842_03/4619
14,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,987,10,089842_03_4775.jpg,http://memoria.bn.br/docreader/089842_03/4775
15,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,988,10,089842_03_4787.jpg,http://memoria.bn.br/docreader/089842_03/4787
16,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,019,2,089842_03_5149.jpg,http://memoria.bn.br/docreader/089842_03/5149
17,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,045,11,089842_03_5470.jpg,http://memoria.bn.br/docreader/089842_03/5470
18,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,065,7,089842_03_5712.jpg,http://memoria.bn.br/docreader/089842_03/5712
19,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,114,5,089842_03_6305.jpg,http://memoria.bn.br/docreader/089842_03/6305
20,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,116,3,089842_03_6327.jpg,http://memoria.bn.br/docreader/089842_03/6327
21,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,135,4,089842_03_6546.jpg,http://memoria.bn.br/docreader/089842_03/6546
22,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,146,3,089842_03_6683.jpg,http://memoria.bn.br/docreader/089842_03/6683
23,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,163,5,089842_03_6881.jpg,http://memoria.bn.br/docreader/089842_03/6881
24,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,220,8,089842_03_7560.jpg,http://memoria.bn.br/docreader/089842_03/7560
25,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,222,5,089842_03_7581.jpg,http://memoria.bn.br/docreader/089842_03/7581
26,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,247,6,089842_03_7874.jpg,http://memoria.bn.br/docreader/089842_03/7874
27,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,248,7,089842_03_7887.jpg,http://memoria.bn.br/docreader/089842_03/7887
28,"""conego olympio de castro""",2021-11-22,Correio da Manhã (RJ) - 1920 a 1929,1921,255,7,089842_03_7971.jpg,http://memoria.bn.br/docreader/089842_03/7971
