,Termo da busca,Data da Busca,Acervo,Ano,Edição,Página,Nome do arquivo,Link
0,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1930,034,6,175102_270.jpg,http://memoria.bn.br/docreader/175102/270
1,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1930,105,3,175102_833.jpg,http://memoria.bn.br/docreader/175102/833
2,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1930,123,2,175102_976.jpg,http://memoria.bn.br/docreader/175102/976
3,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1930,221,8,175102_1766.jpg,http://memoria.bn.br/docreader/175102/1766
4,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1930,261,3,175102_2085.jpg,http://memoria.bn.br/docreader/175102/2085
5,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1930,300,8,175102_2408.jpg,http://memoria.bn.br/docreader/175102/2408
6,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1932,726,1,175102_5382.jpg,http://memoria.bn.br/docreader/175102/5382
7,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1932,750,2,175102_5607.jpg,http://memoria.bn.br/docreader/175102/5607
8,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1932,752,2,175102_5623.jpg,http://memoria.bn.br/docreader/175102/5623
9,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1932,754,3,175102_5648.jpg,http://memoria.bn.br/docreader/175102/5648
10,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1932,857,5,175102_6577.jpg,http://memoria.bn.br/docreader/175102/6577
11,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1932,858,5,175102_6585.jpg,http://memoria.bn.br/docreader/175102/6585
12,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1933,998,4,175102_7776.jpg,http://memoria.bn.br/docreader/175102/7776
13,"""conego olympio de castro""",2021-11-22,A Batalha (RJ) - 1929 a 1941,1933,088,7,175102_8563.jpg,http://memoria.bn.br/docreader/175102/8563
